0.00000	1094
0.00001	1641
0.00002	1385
0.00005	1431
0.00010	1236
0.00020	1906
0.00039	2151
0.00078	3375
0.00156	2966
0.00313	3730
0.00625	3619
0.01250	3760
0.02500	3948
0.05000	4369
0.10000	2856
0.20000	4014
0.00000	1363
0.00001	907
0.00002	1270
0.00005	1322
0.00010	1074
0.00020	1362
0.00039	2345
0.00078	2429
0.00156	3441
0.00313	3232
0.00625	3150
0.01250	3913
0.02500	3736
0.05000	3766
0.10000	3340
0.20000	2955
0.00000	705
0.00001	1250
0.00002	799
0.00005	1471
0.00010	1310
0.00020	1451
0.00039	1816
0.00078	3271
0.00156	2814
0.00313	3413
0.00625	3336
0.01250	3000
0.02500	3579
0.05000	3797
0.10000	2711
0.20000	2935
