0.00000	7611
0.00001	6920
0.00002	8320
0.00005	7410
0.00010	6247
0.00020	5334
0.00039	3869
0.00078	4622
0.00156	5049
0.00313	3128
0.00625	5314
0.01250	4067
0.02500	3820
0.05000	3614
0.10000	5321
0.20000	4694
0.00000	9873
0.00001	9679
0.00002	9080
0.00005	9692
0.00010	8896
0.00020	6834
0.00039	5897
0.00078	4349
0.00156	5079
0.00313	5931
0.00625	5743
0.01250	4515
0.02500	5343
0.05000	5745
0.10000	6026
0.20000	6713
0.00000	6670
0.00001	7792
0.00002	6512
0.00005	5682
0.00010	5362
0.00020	4481
0.00039	3839
0.00078	3601
0.00156	3698
0.00313	3543
0.00625	4280
0.01250	3501
0.02500	3425
0.05000	3874
0.10000	3772
0.20000	3493
